customer_id,creature_type,flight_status,dance_disaster_rating,ticklish_level,eyesight,age,number_of_policies,fire_power_level,soda_likeness_rate,snack_obsession,creature_cost,hearing_score,rage_outburst_score
CUST_3493,Dragon,Yes,4,2,9,8,8,9,7,3,747,0.18740506,2.232899231916436
CUST_3494,Ciclope,No,4,7,4,21,2,9,19,2,492,-1.3569087,3.081168967426147
CUST_3495,Unicorn,Yes,4,6,10,32,2,3,3,4,494,1.5720265117374026,4.284363186347679
CUST_3496,Dragon,Yes,9,7,5,18,17,5,19,10,50,0.246341677,4.520700869111442
CUST_3497,Griffin,Yes,6,3,4,27,6,1,15,7,928,-0.128496937,2.639829027581707
CUST_3498,Dragon,No,6,5,3,7,15,6,14,1,163,-0.505215532,1.4468770283936938
CUST_3499,Yeti,Yes,4,2,7,5,14,1,14,5,500,2.218121171236456,2.230846458770426
CUST_3500,Dragon,Yes,7,6,6,13,7,8,0,6,686,0.061762118,3.787696819213272
CUST_3501,Unicorn,No,1,4,7,16,7,3,6,5,322,0.8699241266867794,3.67742558
CUST_3502,Yeti,Yes,4,7,3,4,19,0,18,7,311,-0.084928454,10.22758579337797
CUST_3503,Griffin,No,5,5,9,33,6,1,7,4,50,0.5882087419926391,0.3807045208824582
CUST_3504,Ciclope,No,3,6,9,15,18,9,6,6,843,1.6859813560989263,3.871678475416272
CUST_3505,Unicorn,No,6,3,5,170,1,0,16,1,617,-0.73413142,8.566064864
CUST_3506,Yeti,Yes,7,1,6,15,13,0,18,5,1255,-0.507729902,3.670512419499081
CUST_3507,Griffin,No,7,7,7,24,6,3,15,2,50,-1.25616611,6.934922323893948
CUST_3508,Dragon,Yes,6,8,4,16,3,5,17,4,382,-0.08868111,7.1952135201291005
CUST_3509,Yeti,Yes,5,7,9,18,15,1,5,9,352,1.5174484832007769,1.773391920160601
CUST_3510,Unicorn,Yes,6,3,5,80,15,2,13,7,276,-0.55745355,1.1113215073965568
CUST_3511,Unicorn,Yes,4,6,2,42,11,0,5,5,556,-0.150462722,2.5815139361892703
CUST_3512,Unicorn,No,8,4,10,22,10,2,1,6,762,0.5036432780537348,1.6756262278258551
CUST_3513,Yeti,No,7,3,10,37,1,2,14,10,594,-0.286519891,2.325454681938481
CUST_3514,Ciclope,No,5,7,9,12,4,5,5,7,646,1.4126381898753109,3.7787230460849432
CUST_3515,Ciclope,No,3,4,2,1,3,5,19,3,83,0.1387234312185354,1.892242416002575
CUST_3516,Ciclope,No,5,5,2,37,11,9,4,7,724,0.5035481295839946,2.6511303715506407
CUST_3517,Ciclope,Yes,5,7,10,4,8,5,4,6,588,0.058232511,6.981726846731071
CUST_3518,Dragon,Yes,2,7,8,7,2,8,13,6,340,1.505739898726399,7.399437689112069
CUST_3519,Unicorn,Yes,7,5,10,16,10,0,9,3,612,-0.918337539,3.655643719031556
CUST_3520,Griffin,Yes,4,7,3,22,12,3,9,6,625,0.8546276828719515,3.8699404470678727
CUST_3521,Unicorn,Yes,6,7,10,30,14,0,14,7,223,-1.383252553,1.7414035245948063
CUST_3522,Dragon,Yes,5,7,4,7,15,8,13,5,546,1.3089688074313344,3.8327763325913535
CUST_3523,Unicorn,No,7,4,8,31,19,0,7,3,557,-0.924268665,3.0296873635394403
CUST_3524,Dragon,No,8,5,8,32,4,5,15,4,1011,-1.787249521,2.175056885989949
CUST_3525,Griffin,Yes,5,4,1,12,19,0,9,6,356,1.915098400691396,1.2553760854010718
CUST_3526,Dragon,Yes,3,5,4,10,4,6,1,6,880,-0.515426394,18.82623204423751
CUST_3527,Dragon,Yes,6,4,7,20,18,9,3,3,66,-1.92213928,3.0370833019789334
CUST_3528,Yeti,Yes,2,3,4,30,12,1,10,8,253,-1.250097665,1.2353360248624476
CUST_3529,Yeti,Yes,6,3,1,24,19,3,2,4,50,-0.696049953,2.0281461574851183
CUST_3530,Ciclope,Yes,3,8,9,16,4,5,9,6,705,-0.03129722,1.0767194265855662
CUST_3531,Ciclope,No,2,5,3,9,7,5,16,8,1176,-0.398364169,3.2461836384258387
CUST_3532,Unicorn,Yes,6,4,1,35,10,3,11,6,384,0.6757805024473703,2.046455472899462
CUST_3533,Griffin,Yes,5,5,3,17,19,1,12,5,591,-0.653183586,0.2720777097145712
CUST_3534,Dragon,Yes,6,7,2,29,5,5,3,4,136,0.6168118794404689,4.327175965219101
CUST_3535,Ciclope,No,6,3,6,34,7,5,6,3,425,2.0229029544657227,7.093320433021862
CUST_3536,Dragon,Yes,3,8,3,30,9,9,14,5,444,1.0602375942235327,6.087838933864402
CUST_3537,Unicorn,Yes,6,7,7,22,5,1,11,3,395,-1.687290116,1.971855407622832
CUST_3538,Griffin,No,7,3,2,16,17,0,15,5,633,0.042544208,9.735494783951728
CUST_3539,Ciclope,Yes,4,3,8,31,16,6,13,2,590,-2.344715147,4.201719550632708
CUST_3540,Dragon,No,4,4,8,8,9,5,1,2,543,0.7077211914701202,7.380760566091329
CUST_3541,Yeti,No,5,4,3,13,9,2,9,7,50,-0.567713894,5.949915536276173
CUST_3542,Griffin,Yes,6,4,8,54,4,2,2,3,267,-1.771403315,5.226280879
CUST_3543,Yeti,No,2,1,7,9,17,3,15,7,382,-0.177049407,8.334799802502221
CUST_3544,Yeti,Yes,6,3,5,8,6,1,0,6,390,0.806882879,2.986424470905864
CUST_3545,Griffin,Yes,6,5,2,7,18,1,11,3,396,-0.63767795,3.096821584815986
CUST_3546,Griffin,Yes,3,7,3,83,14,2,15,5,554,-2.76984553,2.9847929468955146
CUST_3547,Unicorn,Yes,3,4,6,24,18,0,12,6,828,0.3149011590498575,2.168714498281499
CUST_3548,Dragon,Yes,4,6,7,31,10,5,20,6,624,0.02716326,6.455371581216054
CUST_3549,Yeti,No,3,6,6,18,14,1,8,4,402,-0.955788549,1.1562618026545315
CUST_3550,Griffin,Yes,6,1,3,19,3,0,8,7,434,0.3801254552091851,8.049991741360063
CUST_3551,Yeti,Yes,4,7,3,64,6,1,3,6,329,-0.320172424,3.891377770151832
CUST_3552,Yeti,No,4,8,2,26,12,2,6,7,614,0.4763577373000071,2.2074280736785337
CUST_3553,Griffin,Yes,2,2,8,12,20,1,7,6,693,-0.614098559,1.534030496920003
CUST_3554,Yeti,Yes,5,4,2,130,7,1,18,8,202,0.2959203974100592,17.671586098053787
CUST_3555,Ciclope,Yes,5,6,5,17,8,6,0,4,742,-1.318450015,4.2769914527335535
CUST_3556,Ciclope,Yes,5,7,10,32,11,6,10,4,262,1.174161303,3.203731353246542
CUST_3557,Ciclope,Yes,4,6,6,46,19,6,8,5,585,0.5016679822178604,6.581402814614669
CUST_3558,Griffin,Yes,7,5,4,18,20,3,7,5,296,-0.135402655,8.159089740546237
CUST_3559,Yeti,Yes,6,8,2,15,17,2,4,7,714,-0.561831694,0.9724341917882328
CUST_3560,Unicorn,No,5,2,7,94,4,3,12,7,788,0.020308358,3.0748259531919526
CUST_3561,Dragon,No,1,5,4,4,15,5,1,4,353,0.10586128,0.5958480101282053
CUST_3562,Yeti,Yes,5,3,1,8,4,1,10,3,472,-1.326340467,2.9212815864091546
CUST_3563,Griffin,Yes,3,6,10,7,10,0,7,4,624,0.1558666040655382,3.8959295542334655
CUST_3564,Unicorn,No,5,3,1,14,19,2,3,3,428,-0.034890627,1.5223822817565562
CUST_3565,Yeti,No,0,7,9,4,11,0,7,7,869,1.8001621670379804,3.424137802784252
CUST_3566,Griffin,No,6,7,8,11,17,3,15,6,486,0.4756215250502557,4.900416116297844
CUST_3567,Yeti,Yes,6,7,1,24,10,0,15,4,227,-1.173579573,1.152142138864311
CUST_3568,Unicorn,No,6,4,8,10,7,3,17,5,231,-0.107267598,1.3582591604577072
CUST_3569,Griffin,No,7,5,4,11,14,0,18,7,62,1.3351173198282835,3.745403548513723
CUST_3570,Griffin,Yes,5,4,8,8,18,2,3,6,414,-0.539165049,3.109375509083823
CUST_3571,Dragon,No,10,6,7,26,17,7,4,8,638,0.9191256644836004,4.721498672757825
CUST_3572,Unicorn,No,6,1,7,120,3,1,10,2,601,1.2300317328966957,1.6408106108671936
CUST_3573,Griffin,No,5,3,3,81,5,3,12,5,306,2.1035695220073825,1.3415905524513518
CUST_3574,Unicorn,No,7,6,10,7,6,0,6,7,745,0.038988391,4.663341193449793
CUST_3575,Yeti,No,9,3,6,103,1,2,20,8,656,-0.275795371,4.159896132011693
CUST_3576,Ciclope,No,6,3,10,28,11,8,6,5,367,0.010741944,3.801390501
CUST_3577,Unicorn,No,5,3,9,10,13,1,6,8,896,0.2597472143465981,2.0327943093764937
CUST_3578,Dragon,No,4,1,7,11,12,5,18,5,901,0.5934576362292264,1.2875611166446082
CUST_3579,Unicorn,Yes,2,4,5,6,2,0,19,4,50,-0.497257349,6.146372365
CUST_3580,Unicorn,Yes,5,1,6,25,20,0,19,3,497,0.5928322874395915,1.818419939079872
CUST_3581,Yeti,Yes,3,3,9,16,15,3,16,8,125,-0.642961499,2.2751020130780883
CUST_3582,Griffin,No,3,4,7,18,3,1,0,8,83,0.3683969993229023,2.276078337
CUST_3583,Unicorn,Yes,2,5,9,127,5,1,20,5,556,-1.077369213,1.1193383455994248
CUST_3584,Yeti,No,5,6,3,15,4,2,7,9,50,2.0021071280983955,3.481928244761795
CUST_3585,Ciclope,No,4,8,9,44,6,5,20,6,792,0.3844070813725885,5.408844761694309
CUST_3586,Dragon,No,7,6,7,38,15,9,6,3,671,-1.135561551,3.258616180658785
CUST_3587,Ciclope,Yes,5,6,10,9,15,5,15,4,884,2.1866368417587387,2.6204517958221336
CUST_3588,Ciclope,No,5,5,6,62,14,6,11,6,626,-0.151165378,3.427076169708005
CUST_3589,Unicorn,No,6,3,2,16,8,3,0,3,800,-0.254777784,0.7920939364410995
CUST_3590,Unicorn,Yes,3,6,4,24,11,3,9,5,859,-0.054169586,1.5831000500057049
CUST_3591,Griffin,No,1,5,2,88,1,1,5,5,776,1.5727228503563322,5.047237781194102
CUST_3592,Griffin,No,4,2,3,10,4,3,16,5,241,0.7484709477869674,4.555398738010932
CUST_3593,Yeti,No,6,5,5,8,2,2,14,4,859,-0.652199584,1.9923921286524973
CUST_3594,Ciclope,Yes,8,5,2,8,12,5,17,3,50,1.1204327645680814,7.983807728431758
CUST_3595,Dragon,No,5,4,5,8,20,7,5,4,689,-1.481764886,3.110147607204771
CUST_3596,Yeti,No,7,5,8,67,6,0,8,6,792,-0.374929018,2.270808164162277
CUST_3597,Yeti,Yes,4,6,7,27,2,0,5,6,492,-1.384463206,4.491121320667065
CUST_3598,Yeti,No,6,7,7,27,15,0,7,4,735,0.6194369007429457,8.977183277662947
CUST_3599,Ciclope,Yes,1,3,3,13,1,5,3,6,809,-0.675014805,2.409295475852877
CUST_3600,Ciclope,Yes,3,4,5,18,5,5,12,4,245,-1.147299382,6.549581094
CUST_3601,Griffin,Yes,3,3,10,12,11,1,0,3,50,-1.148400661,2.409295475852877
CUST_3602,Dragon,No,7,7,4,10,1,6,9,2,138,-1.572264116,12.653807703214657
CUST_3603,Dragon,Yes,7,3,3,20,1,7,4,6,102,0.85551014,1.1775589131443982
CUST_3604,Yeti,Yes,7,4,1,1,17,1,19,5,487,-0.517032655,4.176727103337883
CUST_3605,Yeti,No,5,5,10,51,11,0,3,4,463,-0.36490547,3.738279008
CUST_3606,Griffin,Yes,4,2,6,43,8,3,0,2,297,1.0363602108209753,7.296641300879278
CUST_3607,Yeti,Yes,4,6,3,18,13,0,20,10,710,-0.362438425,2.6090172241565748
CUST_3608,Ciclope,No,1,2,8,4,7,5,7,6,499,-1.925086419,2.194636944477706
CUST_3609,Unicorn,Yes,3,2,5,74,6,3,2,6,869,-0.148919523,3.097401690018813
CUST_3610,Griffin,No,5,6,2,40,12,0,5,4,391,-0.403800084,3.568602207966312
CUST_3611,Yeti,Yes,3,3,6,11,5,2,10,3,276,0.9602110173819208,1.3074989715538294
CUST_3612,Unicorn,No,6,5,3,33,1,3,18,2,279,0.4310670654714172,0.62196509
CUST_3613,Yeti,No,3,4,6,33,10,3,6,10,686,-2.24570381,5.422175983920807
CUST_3614,Griffin,Yes,6,3,9,5,19,2,6,7,807,-1.101355171,9.047837463
CUST_3615,Ciclope,No,0,3,6,21,1,5,18,6,605,-0.596223769,1.9566885582869755
CUST_3616,Dragon,Yes,4,5,5,8,7,5,10,7,775,0.3955539351501527,4.125661863342423
CUST_3617,Unicorn,Yes,6,6,4,19,14,0,8,6,509,-0.958276127,5.562093242883497
CUST_3618,Griffin,Yes,4,4,9,14,20,2,18,4,225,-0.29422774,3.772911039525797
CUST_3619,Unicorn,No,7,5,5,22,4,1,20,4,708,0.077284859,2.165868358604876
CUST_3620,Griffin,No,4,1,7,34,15,3,8,5,50,-0.95380077,6.595592191331954
CUST_3621,Unicorn,Yes,5,6,2,26,17,0,17,9,699,-0.240715433,3.5382520166277818
CUST_3622,Griffin,No,9,8,7,47,9,0,16,2,576,-0.623666043,4.673085993354287
CUST_3623,Unicorn,Yes,3,6,1,207,5,2,11,5,542,-0.545895938,1.6924697210494124
CUST_3624,Dragon,Yes,5,4,2,4,3,8,4,5,748,0.1618786073844539,16.518592922260453
CUST_3625,Dragon,Yes,5,5,4,116,3,7,14,2,394,0.7300902190749089,1.4400950084350623
CUST_3626,Unicorn,No,4,1,10,135,10,1,6,0,195,0.6099085843897738,6.611176328136495
CUST_3627,Ciclope,No,6,4,2,17,6,7,16,4,1006,0.4541744924115651,2.006392084
CUST_3628,Dragon,No,6,7,10,25,8,6,7,3,600,1.871208939187572,0.8345732580483538
CUST_3629,Dragon,No,7,7,10,19,11,5,20,3,370,-0.014887286,5.886770691588555
CUST_3630,Yeti,Yes,5,5,8,13,16,3,4,8,320,0.5364585532168481,11.823683466319928
CUST_3631,Griffin,No,8,3,7,127,6,0,10,4,631,0.1749455860396908,4.215808585899853
CUST_3632,Unicorn,Yes,2,3,6,27,10,3,16,3,301,-0.144469745,1.1834718453130395
CUST_3633,Yeti,No,8,5,2,3,14,3,12,6,712,0.1775808800947909,3.768460519942322
CUST_3634,Unicorn,No,4,4,3,13,3,1,8,7,525,-1.192700679,2.7718580151386565
CUST_3635,Yeti,Yes,4,2,8,22,17,3,18,6,129,-0.506589055,2.645471865421837
CUST_3636,Ciclope,No,6,5,4,21,9,7,10,4,417,-0.266957572,2.325564440154427
CUST_3637,Dragon,No,7,1,8,22,4,9,14,4,145,0.085284883,5.242940504734234
CUST_3638,Ciclope,No,3,4,5,15,12,5,5,7,526,0.6990943432399515,0.976320739
CUST_3639,Unicorn,Yes,6,6,10,16,19,2,3,3,525,0.1998051231422021,1.257660155662856
CUST_3640,Ciclope,Yes,3,7,2,108,4,5,5,4,261,0.1612587969094719,2.376182532142432
CUST_3641,Yeti,Yes,6,5,2,6,2,0,6,7,340,-0.642762215,6.345408686283391
CUST_3642,Unicorn,No,4,6,8,139,3,3,16,3,499,-0.751875309,4.186272324916236
CUST_3643,Dragon,Yes,5,6,3,12,6,9,10,4,1144,-1.830535045,6.268358212628534
CUST_3644,Griffin,Yes,4,2,9,25,6,3,14,7,50,0.3998603118421917,3.6271406205459615
CUST_3645,Griffin,Yes,4,7,4,2,10,2,1,7,82,-0.080699682,11.282342312294466
CUST_3646,Dragon,No,2,5,5,30,18,9,6,3,268,0.4330715971205714,3.181035571412051
CUST_3647,Dragon,Yes,6,3,7,16,10,5,19,4,483,0.4247233356256817,5.908515283273918
CUST_3648,Dragon,Yes,4,4,4,15,19,8,20,9,513,-1.092667448,0.8211867493169546
CUST_3649,Ciclope,Yes,5,5,8,16,5,5,1,2,215,0.3755240859551683,2.051569458709161
CUST_3650,Griffin,Yes,5,7,6,25,6,0,3,5,50,-1.562711027,0.1429657228769286
CUST_3651,Unicorn,No,9,3,3,15,18,1,17,0,107,-0.912133911,7.653794176731906
CUST_3652,Griffin,Yes,6,7,1,22,12,0,17,3,89,0.635152183,3.570824858850516
CUST_3653,Ciclope,No,6,6,6,9,20,5,14,3,397,0.4277451871793994,4.959224750973336
CUST_3654,Dragon,No,3,1,2,6,14,7,20,9,840,-0.406002565,3.8729480943075054
CUST_3655,Griffin,Yes,4,6,6,33,3,1,4,2,779,-1.295888628,4.601270464659249
CUST_3656,Unicorn,Yes,8,4,9,14,20,3,10,3,928,0.453871589,3.3478654063552886
CUST_3657,Griffin,No,3,6,7,14,17,0,16,3,191,0.3456302210935478,3.296892337722902
CUST_3658,Yeti,Yes,0,7,2,26,2,0,13,5,443,1.392893554257563,2.3109779215256183
CUST_3659,Yeti,Yes,3,7,3,13,5,0,11,7,850,0.2351301927957203,2.3266909368855595
CUST_3660,Unicorn,No,6,5,2,6,6,3,15,5,289,-1.334005495,2.5222551119203427
CUST_3661,Yeti,Yes,5,4,10,21,14,2,15,5,310,0.2384706182379742,2.336814624376268
CUST_3662,Yeti,Yes,5,9,10,15,13,3,17,3,392,0.095332713,7.762971858191406
CUST_3663,Griffin,No,6,4,2,30,16,1,5,7,783,-2.946376669,1.6328456359936578
CUST_3664,Unicorn,No,4,5,9,10,2,2,5,7,1159,0.7889347013651534,2.178788880279487
CUST_3665,Griffin,Yes,3,4,6,12,8,2,3,3,87,-0.708067242,5.884483763787246
CUST_3666,Yeti,Yes,4,6,8,17,5,1,12,9,772,1.1169297442125137,2.168959922973908
CUST_3667,Ciclope,Yes,4,7,1,1,18,9,13,5,254,0.028479429,0.7434454940756838
CUST_3668,Griffin,No,5,4,6,35,17,3,9,6,739,-1.932363562,6.707843016144216
CUST_3669,Unicorn,Yes,7,4,8,42,4,2,12,0,457,-0.393460295,0.8573365973874076
CUST_3670,Ciclope,Yes,5,5,5,3,5,9,19,2,228,-1.070025092,1.9224254051682628
CUST_3671,Yeti,Yes,6,3,7,274,8,3,1,5,585,-0.588049166,2.4992122981095304
CUST_3672,Unicorn,No,5,2,4,74,5,0,7,4,540,0.5806070579775214,4.426466579
CUST_3673,Griffin,No,3,4,8,13,14,3,10,4,529,-1.189421199,5.563746498
CUST_3674,Unicorn,Yes,7,6,4,12,16,3,20,1,705,1.1424018881743656,1.1900028475634052
CUST_3675,Unicorn,No,7,4,8,16,3,0,2,5,290,1.6788208290459146,11.079142466903278
CUST_3676,Dragon,Yes,5,5,6,44,6,5,11,5,573,0.1657339219174847,2.409787261683997
CUST_3677,Yeti,Yes,3,8,1,21,19,2,16,7,893,0.3816347846891736,1.9787364009937072
CUST_3678,Ciclope,Yes,6,6,8,37,18,8,9,7,515,-2.629038571,1.188419866437891
CUST_3679,Ciclope,Yes,5,5,8,5,11,6,5,6,745,1.1983386838038377,2.7009662058358628
CUST_3680,Yeti,Yes,10,4,4,19,6,1,14,4,50,1.439545450906353,3.5799696589211343
CUST_3681,Dragon,No,6,7,10,41,17,8,16,3,703,0.065120932,8.791407616266241
CUST_3682,Yeti,Yes,3,2,5,63,17,3,13,9,182,-0.45657298,1.646338828
CUST_3683,Unicorn,Yes,4,5,8,187,1,3,1,5,527,1.4676377988637062,5.929561520635637
CUST_3684,Griffin,Yes,5,4,9,18,17,3,19,1,739,-0.052333835,2.2818741669590845
CUST_3685,Yeti,Yes,5,5,3,60,3,3,15,7,77,-0.507796126,4.19029948
CUST_3686,Ciclope,No,2,5,5,57,19,6,6,5,674,-0.227151259,6.964415486983601
CUST_3687,Ciclope,No,6,4,9,33,7,8,15,4,327,-2.682924734,3.937912180718874
CUST_3688,Dragon,No,4,2,10,48,18,5,9,4,656,0.5394740787852483,2.782391681607808
CUST_3689,Ciclope,No,3,8,3,15,3,6,17,2,385,-1.689791401,3.307191942834507
CUST_3690,Dragon,No,2,3,10,23,5,6,20,4,687,0.4327356193422829,4.215808585899853
CUST_3691,Dragon,No,6,4,1,15,5,9,15,8,50,1.4221008333769378,2.5612926508236784
CUST_3692,Griffin,Yes,2,4,2,20,1,2,3,3,384,-0.804068869,5.862983342202416
CUST_3693,Yeti,No,4,5,7,35,12,1,7,6,798,0.9049892349846992,2.7341655320757705
CUST_3694,Unicorn,No,5,4,10,74,12,2,13,8,499,-0.979551863,1.731526218306936
CUST_3695,Griffin,No,2,6,7,46,10,3,19,1,334,0.855285448,3.1357845385266248
CUST_3696,Unicorn,Yes,7,5,2,56,7,3,13,0,722,1.321082649388199,6.96346636
CUST_3697,Yeti,Yes,6,5,8,25,15,0,17,7,156,0.6296583973245427,6.614882903766755
CUST_3698,Dragon,No,6,4,7,17,18,9,15,5,342,-0.519363615,3.237711834533693
CUST_3699,Dragon,Yes,0,4,2,20,11,5,19,3,764,-1.885629306,2.678665219199051
CUST_3700,Dragon,Yes,4,5,7,11,3,9,9,3,798,2.030003584767639,7.043578214468787
CUST_3701,Dragon,Yes,4,6,2,22,1,6,15,5,378,1.5386914741774809,6.541234026976693
CUST_3702,Ciclope,Yes,6,8,1,15,19,7,14,3,259,-0.732261122,1.6906840557741067
CUST_3703,Griffin,Yes,4,7,2,13,18,0,3,3,750,2.1448879352422368,19.60523236796305
CUST_3704,Griffin,Yes,4,9,8,10,2,2,6,4,801,-1.073618137,1.4120208294127334
CUST_3705,Ciclope,Yes,4,3,1,19,19,8,16,5,361,1.0648411333580878,1.8672029677930977
CUST_3706,Ciclope,No,7,2,5,36,7,5,20,6,396,-0.82271752,6.424601842611525
CUST_3707,Unicorn,Yes,7,4,5,8,5,3,13,2,816,-0.063370763,2.4294478775402744
CUST_3708,Unicorn,No,4,2,7,3,17,3,4,0,886,-0.877110592,4.343256165
CUST_3709,Ciclope,Yes,3,7,3,64,5,8,2,3,477,-0.2404397,7.194415428572157
CUST_3710,Dragon,No,3,3,8,22,20,5,16,6,968,-0.525811575,1.427447161
CUST_3711,Griffin,No,4,4,2,9,7,0,2,3,561,1.209848207,9.792715798767336
CUST_3712,Griffin,No,3,5,4,32,8,3,2,3,424,1.0316259621786408,7.676895602608628
CUST_3713,Griffin,No,8,4,3,6,10,0,4,6,207,0.300671369,5.787440407813167
CUST_3714,Griffin,Yes,3,4,1,4,20,3,13,3,50,1.171648427084996,4.345111054538007
CUST_3715,Ciclope,No,2,6,3,31,7,7,13,3,674,0.250326519,1.6359244671905413
CUST_3716,Griffin,Yes,5,6,8,5,16,0,0,5,885,-0.669762089,1.854217848
CUST_3717,Griffin,Yes,3,4,9,4,7,3,4,7,50,0.2925333674952013,5.338726822979343
CUST_3718,Ciclope,Yes,4,5,3,3,12,9,3,2,1186,1.6771569664137391,6.590669302111318
CUST_3719,Yeti,Yes,9,5,7,18,9,0,11,7,1199,0.804697728,10.712471926379028
CUST_3720,Dragon,No,7,2,7,37,4,6,5,5,472,0.812252773,10.774882493728796
CUST_3721,Yeti,Yes,5,4,6,8,2,3,12,5,258,1.1356165180433833,4.677958765451756
CUST_3722,Yeti,Yes,2,3,10,227,5,3,3,2,170,-1.867892954,1.3505185055805744
CUST_3723,Unicorn,Yes,5,5,3,11,2,1,14,4,896,-1.447374536,2.4099407274841425
CUST_3724,Ciclope,No,4,5,9,16,14,7,10,2,50,1.149697422894723,3.6262342027521166
CUST_3725,Dragon,No,2,8,9,46,15,5,6,3,50,0.3418674547952928,2.2401545803968324
CUST_3726,Ciclope,No,7,4,9,23,13,5,19,8,865,-0.736453608,3.816892848272186
CUST_3727,Dragon,No,1,5,3,42,13,5,7,4,1002,0.3773090729958508,7.585903511393372
CUST_3728,Dragon,Yes,4,1,10,54,7,6,19,8,455,-1.649615545,1.2810708474101755
CUST_3729,Griffin,No,8,3,4,3,6,0,4,5,684,0.3245012157155196,4.240311182704895
CUST_3730,Unicorn,No,2,6,5,17,1,2,18,8,303,0.2401725380277473,1.4295435829694128
CUST_3731,Dragon,No,7,6,10,4,20,5,6,3,227,-0.300204843,6.279613791816263
CUST_3732,Dragon,No,3,5,9,13,5,5,19,6,656,-0.159380095,6.70577502
CUST_3733,Griffin,No,3,8,5,13,18,3,4,5,311,0.9743131553068368,3.953085457323705
CUST_3734,Dragon,No,5,2,8,2,9,6,8,4,53,0.4454862023647263,2.8367036232377223
CUST_3735,Ciclope,Yes,3,8,8,106,8,5,12,5,212,1.7534512137563567,2.0444182845094483
CUST_3736,Griffin,No,6,6,7,57,18,3,15,4,509,-2.015033041,7.530618068708073
CUST_3737,Dragon,No,7,3,1,3,6,9,0,6,476,2.3922739912476025,5.279750365
CUST_3738,Unicorn,Yes,1,4,5,9,5,0,11,7,486,-0.599791006,6.512256906104098
CUST_3739,Unicorn,Yes,9,6,1,9,5,3,11,9,269,-0.878894068,2.462121341784865
CUST_3740,Unicorn,No,9,4,1,13,9,3,19,5,489,0.068211631,4.199547834785928
CUST_3741,Dragon,Yes,7,1,7,18,8,5,19,5,620,0.9036805601452462,2.0818958622996755
CUST_3742,Griffin,Yes,4,4,9,8,9,3,3,3,698,1.1152966024542603,3.868427896357397
CUST_3743,Dragon,Yes,0,6,10,30,11,9,3,4,646,-0.063501753,6.690933509568595
CUST_3744,Griffin,No,5,4,2,25,7,2,4,1,670,-1.127100284,0.9757658141481946
CUST_3745,Unicorn,No,2,2,3,18,13,3,9,4,800,1.080894791666947,3.8405618748683215
CUST_3746,Yeti,No,2,3,7,20,8,0,17,6,324,-2.141208934,4.0528274537126325
CUST_3747,Yeti,Yes,3,6,6,10,8,1,10,7,910,-0.346016435,0.4033549823326626
CUST_3748,Unicorn,No,3,4,8,3,3,3,13,7,798,1.5684812677939557,4.358305242342023
CUST_3749,Unicorn,Yes,3,3,9,56,1,3,8,9,626,-0.385982111,7.324740242336571
CUST_3750,Ciclope,Yes,4,4,9,70,11,5,2,7,651,0.4290190586710914,5.999386159290264
CUST_3751,Ciclope,No,3,2,6,17,2,8,3,7,781,0.8930048419325203,1.039459349083607
CUST_3752,Dragon,Yes,6,9,1,17,16,6,18,4,1025,2.095958656726036,3.104969257122925
CUST_3753,Unicorn,No,3,5,2,6,9,0,19,6,114,0.185921476,6.103083939783979
CUST_3754,Ciclope,Yes,5,4,4,76,6,9,19,3,50,0.8539263364730458,1.803130525
CUST_3755,Griffin,Yes,4,6,7,19,9,0,3,7,796,-1.27493116,2.600020255568441
CUST_3756,Dragon,Yes,6,7,7,33,1,5,18,7,458,0.188766934,3.405281838327128
CUST_3757,Griffin,Yes,5,2,3,7,16,3,4,4,50,-0.634332575,6.776608805
CUST_3758,Griffin,No,3,3,3,9,17,2,3,4,312,0.3318121569854932,4.505579688538774
CUST_3759,Yeti,Yes,4,5,4,20,11,2,6,10,50,-0.384047626,6.031853031597628
CUST_3760,Unicorn,Yes,7,4,4,26,4,0,3,4,902,-0.339126089,9.917046130107456
CUST_3761,Ciclope,No,6,3,4,70,18,5,14,2,431,0.1640289323903625,1.2603085481454717
CUST_3762,Dragon,No,4,2,4,48,20,6,19,7,854,-0.441432923,0.9123506455090488
CUST_3763,Ciclope,Yes,7,5,10,66,5,7,19,8,487,0.5875193326327613,0.375804412
CUST_3764,Griffin,No,5,6,8,5,7,0,0,2,424,-1.397371743,4.255633254865918
CUST_3765,Unicorn,No,4,6,3,9,9,1,14,7,723,1.0181216883187965,6.764352726312243
CUST_3766,Griffin,Yes,3,5,5,97,5,0,20,3,626,-1.187408274,3.2615128116824224
CUST_3767,Unicorn,No,5,7,8,13,8,3,11,4,373,-0.221057577,4.891816775
CUST_3768,Dragon,Yes,5,5,6,41,7,7,16,3,888,-1.202322949,8.727368929748158
CUST_3769,Ciclope,No,4,2,9,22,4,7,20,5,287,0.3771337484955568,3.685881437
CUST_3770,Dragon,No,4,7,7,19,1,8,12,2,274,-0.021386014,0.404447463
CUST_3771,Yeti,Yes,4,8,4,28,12,1,2,3,375,-0.932943574,3.620410214584221
CUST_3772,Dragon,No,3,4,7,87,15,8,4,3,378,0.4968364593296693,3.569837266255727
CUST_3773,Yeti,No,4,5,1,13,8,0,7,8,50,-1.382542565,5.576103806354652
CUST_3774,Yeti,No,6,3,5,3,3,1,17,6,393,-0.528284327,4.723755467530951
